,Years(kyr),CH4(ppb),Temp(Celsius),Temp(Kelvin),CO2(ppm)
4672,106876.1,,,,
4673,106933.3,,,,
4674,106987.75,,,,
4675,107045.9,,,,
4676,107102.59,,,,
4677,107161.89,,,,
4678,107222.79,,,,
4679,107283.07,,,,
4680,107342.59,,,,
4681,107406.15,,,,
4682,107467.73,,,,
4683,107529.85,,,,
4684,107589.96,,,,
4685,107653.49,,,,
4686,107717.31,,,,
4687,107781.28,,,,
4688,107848.86,,,,
4689,107917.02,,,,
4690,107985.94,,,,
4691,108055.51,,,,
4692,108124.94,,,,
4693,108195.23,,,,
4694,108267.46,,,,
4695,108340.46,,,,
4696,108416.49,,,,
4697,108487.42,,,,
4698,108560.74,,,,
4699,108632.37,,,,
4700,108705.04,,,,
4701,108776.27,,,,
4702,108850.75,,,,
4703,108922.13,,,,
4704,108993.6,,,,
4705,109071.79,,,,
4706,109143.21,,,,
4707,109210.99,,,,
4708,109280.35,,,,
4709,109348.84,,,,
4710,109416.03,,,,
4711,109489.7,,,,
4712,109557.15,,,,
4713,109623.76,,,,
4714,109690.1,,,,
4715,109756.42,,,,
4716,109821.6,,,,
4717,109885.32,,,,
4718,109957.47,,,,
4719,110024.51,,,,
4720,110084.96,,,,
4721,110151.15,,,,
4722,110221.89,,,,
4723,110290.06,,,,
4724,110356.04,,,,
4725,110418.55,,,,
4726,110482.43,,,,
4727,110547.87,,,,
4728,110613.82,,,,
4729,110681.0,,,,
4730,110747.35,,,,
4731,110811.37,,,,
4732,110876.5,,,,
4733,110940.18,,,,
4734,111004.83,,,,
4735,111071.29,,,,
4736,111136.48,,,,
4737,111200.33,,,,
4738,111262.68,,,,
4739,111330.42,,,,
4740,111399.52,,,,
4741,111464.65,,,,
4742,111531.57,,,,
4743,111597.73,,,,
4744,111661.58,,,,
4745,111728.75,,,,
4746,111797.26,,,,
4747,111864.7,,,,
4748,111931.6,,,,
4749,111997.09,,,,
4750,112065.5,,,,
4751,112135.06,,,,
4752,112198.58,,,,
4753,112263.04,,,,
4754,112330.09,,,,
4755,112399.56,,,,
4756,112464.12,,,,
4757,112526.88,,,,
4758,112592.34,,,,
4759,112653.52,,,,
4760,112714.3,,,,
4761,112777.16,,,,
4762,112842.52,,,,
4763,112907.49,,,,
4764,112971.49,,,,
4765,113033.82,,,,
4766,113096.52,,,,
4767,113161.87,,,,
4768,113221.7,,,,
4769,113281.09,,,,
4770,113342.42,,,,
4771,113402.59,,,,
4772,113466.18,,,,
4773,113531.17,,,,
4774,113592.12,,,,
4775,113652.36,,,,
4776,113715.96,,,,
4777,113775.62,,,,
4778,113832.83,,,,
4779,113888.92,,,,
4780,113946.72,,,,
4781,114003.81,,,,
4782,114060.24,,,,
4783,114115.63,,,,
4784,114169.93,,,,
4785,114226.59,,,,
4786,114283.93,,,,
4787,114341.7,,,,
4788,114397.95,,,,
4789,114452.09,,,,
4790,114509.46,,,,
4791,114568.58,,,,
4792,114627.45,,,,
4793,114684.11,,,,
4794,114740.44,,,,
4795,114791.62,,,,
4796,114843.84,,,,
4797,114899.21,,,,
4798,114955.52,,,,
4799,115010.42,,,,
4800,115063.61,,,,
4801,115115.29,,,,
4802,115168.84,,,,
4803,115222.67,,,,
4804,115275.7,,,,
4805,115327.01,,,,
4806,115382.15,,,,
4807,115436.44,,,,
4808,115491.7,,,,
4809,115546.22,,,,
4810,115599.25,,,,
4811,115651.87,,,,
4812,115706.75,,,,
4813,115762.14,,,,
4814,115815.0,,,,
4815,115867.57,,,,
4816,115922.37,,,,
4817,115975.71,,,,
4818,116028.55,,,,
4819,116084.56,,,,
4820,116136.18,,,,
4821,116189.19,,,,
4822,116247.53,,,,
4823,116300.1,,,,
4824,116349.66,,,,
4825,116399.64,,,,
4826,116449.59,,,,
4827,116499.92,,,,
4828,116550.34,,,,
4829,116602.26,,,,
4830,116654.08,,,,
4831,116704.37,,,,
4832,116753.57,,,,
4833,116804.58,,,,
4834,116855.94,,,,
4835,116904.74,,,,
4836,116952.86,,,,
4837,117001.11,,,,
4838,117051.11,,,,
4839,117101.81,,,,
4840,117149.32,,,,
4841,117196.91,,,,
4842,117244.86,,,,
4843,117292.91,,,,
4844,117340.07,,,,
4845,117384.73,,,,
4846,117433.48,,,,
4847,117482.46,,,,
4848,117529.6,,,,
4849,117577.12,,,,
4850,117624.01,,,,
4851,117669.98,,,,
4852,117717.28,,,,
4853,117764.53,,,,
4854,117810.91,,,,
4855,117857.32,,,,
4856,117904.65,,,,
4857,117953.56,,,,
4858,118000.96,,,,
4859,118043.83,,,,
4860,118086.67,,,,
4861,118128.98,,,,
4862,118175.21,,,,
4863,118223.74,,,,
4864,118270.79,,,,
4865,118318.5,,,,
4866,118366.38,,,,
4867,118412.23,,,,
4868,118456.47,,,,
4869,118501.37,,,,
4870,118548.55,,,,
4871,118595.22,,,,
4872,118642.57,,,,
4873,118690.68,,,,
4874,118737.72,,,,
4875,118781.74,,,,
4876,118828.58,,,,
4877,118874.35,,,,
4878,118918.47,,,,
4879,118962.13,,,,
4880,119005.29,,,,
4881,119047.93,,,,
4882,119091.66,,,,
4883,119136.02,,,,
4884,119181.62,,,,
4885,119227.3,,,,
4886,119272.07,,,,
4887,119317.42,,,,
4888,119362.53,,,,
4889,119407.94,,,,
4890,119454.74,,,,
4891,119500.77,,,,
4892,119543.95,,,,
4893,119587.95,,,,
4894,119630.09,,,,
4895,119674.9,,,,
4896,119718.52,,,,
4897,119759.96,,,,
4898,119800.93,,,,
4899,119843.87,,,,
4900,119888.32,,,,
4901,119931.27,,,,
4902,119976.59,,,,
4903,120022.5,,,,
4904,120066.74,,,,
4905,120110.39,,,,
4906,120153.26,,,,
4907,120194.86,,,,
4908,120239.05,,,,
4909,120279.06,,,,
4910,120320.28,,,,
4911,120362.01,,,,
4912,120404.43,,,,
4913,120447.67,,,,
4914,120490.67,,,,
4915,120532.73,,,,
4916,120576.27,,,,
4917,120620.39,,,,
4918,120663.88,,,,
4919,120706.86,,,,
4920,120749.88,,,,
4921,120792.68,,,,
4922,120833.26,,,,
4923,120875.08,,,,
4924,120916.69,,,,
4925,120958.16,,,,
4926,120999.33,,,,
4927,121039.66,,,,
4928,121078.41,,,,
4929,121120.54,,,,
4930,121162.06,,,,
4931,121202.79,,,,
4932,121244.21,,,,
4933,121286.38,,,,
4934,121328.4,,,,
4935,121370.21,,,,
4936,121412.01,,,,
4937,121452.93,,,,
4938,121492.39,,,,
4939,121532.03,,,,
4940,121570.36,,,,
4941,121610.92,,,,
4942,121652.68,,,,
4943,121692.89,,,,
4944,121731.73,,,,
4945,121772.66,,,,
4946,121814.02,,,,
4947,121854.79,,,,
4948,121895.0,,,,
4949,121936.65,,,,
4950,121982.32,,,,
4951,122025.35,,,,
4952,122067.89,,,,
4953,122110.19,,,,
4954,122152.42,,,,
4955,122194.82,,,,
4956,122237.1,,,,
4957,122276.7,,,,
4958,122316.39,,,,
4959,122355.65,,,,
4960,122394.68,,,,
4961,122435.44,,,,
4962,122477.89,,,,
4963,122519.14,,,,
4964,122559.87,,,,
4965,122600.6,,,,
4966,122641.44,,,,
4967,122681.26,,,,
4968,122720.76,,,,
4969,122760.91,,,,
4970,122801.0,,,,
4971,122839.93,,,,
4972,122877.69,,,,
4973,122917.64,,,,
4974,122958.3,,,,
4975,122998.59,,,,
4976,123038.05,,,,
4977,123077.97,,,,
4978,123118.27,,,,
4979,123159.97,,,,
4980,123202.02,,,,
4981,123242.46,,,,
4982,123281.46,,,,
4983,123322.69,,,,
4984,123363.62,,,,
4985,123404.65,,,,
4986,123446.17,,,,
4987,123486.35,,,,
4988,123527.1,,,,
4989,123566.48,,,,
4990,123607.06,,,,
4991,123648.86,,,,
4992,123688.49,,,,
4993,123726.31,,,,
4994,123764.95,,,,
4995,123804.79,,,,
4996,123845.08,,,,
4997,123882.34,,,,
4998,123921.38,,,,
4999,123960.61,,,,
5000,124000.24,,,,
5001,124041.36,,,,
5002,124085.54,,,,
5003,124124.33,,,,
5004,124162.85,,,,
5005,124200.23,,,,
5006,124235.39,,,,
5007,124273.03,,,,
5008,124309.36,,,,
5009,124345.41,,,,
5010,124384.84,,,,
5011,124423.69,,,,
5012,124462.1,,,,
5013,124501.2,,,,
5014,124542.38,,,,
5015,124584.57,,,,
5016,124628.41,,,,
5017,124669.56,,,,
5018,124710.93,,,,
5019,124754.38,,,,
5020,124799.05,,,,
5021,124841.17,,,,
5022,124880.67,,,,
5023,124919.81,,,,
5024,124959.57,,,,
5025,125000.62,,,,
5026,125043.48,,,,
5027,125088.23,,,,
5028,125129.01,,,,
5029,125172.35,,,,
5030,125214.9,,,,
5031,125256.18,,,,
5032,125297.26,,,,
5033,125339.46,,,,
5034,125383.32,,,,
5035,125424.47,,,,
5036,125465.25,,,,
5037,125505.55,,,,
5038,125545.83,,,,
5039,125588.8,,,,
5040,125631.79,,,,
5041,125674.44,,,,
5042,125717.17,,,,
5043,125759.85,,,,
5044,125803.1,,,,
5045,125848.23,,,,
5046,125894.48,,,,
5047,125935.34,,,,
5048,125977.98,,,,
5049,126021.5,,,,
5050,126063.77,,,,
5051,126105.76,,,,
5052,126148.1,,,,
5053,126188.9,,,,
5054,126233.47,,,,
5055,126276.93,,,,
5056,126317.73,,,,
5057,126359.44,,,,
5058,126403.33,,,,
5059,126448.19,,,,
5060,126494.47,,,,
5061,126540.62,,,,
5062,126583.49,,,,
5063,126626.23,,,,
5064,126667.51,,,,
5065,126708.47,,,,
5066,126749.21,,,,
5067,126788.54,,,,
5068,126826.68,,,,
5069,126865.56,,,,
5070,126903.68,,,,
5071,126940.33,,,,
5072,126977.69,,,,
5073,127015.08,,,,
5074,127052.56,,,,
5075,127090.17,,,,
5076,127126.25,,,,
5077,127164.15,,,,
5078,127203.22,,,,
5079,127242.68,,,,
5080,127281.38,,,,
5081,127318.88,,,,
5082,127357.12,,,,
5083,127396.72,,,,
5084,127437.05,,,,
5085,127475.67,,,,
5086,127512.26,,,,
5087,127548.32,,,,
5088,127585.74,,,,
5089,127622.48,,,,
5090,127659.96,,,,
5091,127697.8,,,,
5092,127734.85,,,,
5093,127773.32,,,,
5094,127810.37,,,,
5095,127845.65,,,,
5096,127878.51,,,,
5097,127912.61,,,,
5098,127946.63,,,,
5099,127979.1,,,,
5100,128012.79,,,,
5101,128046.58,,,,
5102,128079.42,,,,
5103,128112.85,,,,
5104,128146.77,,,,
5105,128181.64,,,,
5106,128215.27,,,,
5107,128249.14,,,,
5108,128284.42,,,,
5109,128317.01,,,,
5110,128348.9,,,,
5111,128380.27,,,,
5112,128411.51,,,,
5113,128442.71,,,,
5114,128474.04,,,,
5115,128505.51,,,,
5116,128537.06,,,,
5117,128567.3,,,,
5118,128598.18,,,,
5119,128630.84,,,,
5120,128662.31,,,,
5121,128693.61,,,,
5122,128726.07,,,,
5123,128758.58,,,,
5124,128791.02,,,,
5125,128822.28,,,,
5126,128854.98,,,,
5127,128889.16,,,,
5128,128921.88,,,,
5129,128955.81,,,,
5130,128990.86,,,,
5131,129024.48,,,,
5132,129057.61,,,,
5133,129090.45,,,,
5134,129124.66,,,,
5135,129158.12,,,,
5136,129191.06,,,,
5137,129223.7,,,,
5138,129255.54,,,,
5139,129286.76,,,,
5140,129322.67,,,,
5141,129358.32,,,,
5142,129393.26,,,,
5143,129425.21,,,,
5144,129458.6,,,,
5145,129492.83,,,,
5146,129525.97,,,,
5147,129559.68,,,,
5148,129593.65,,,,
5149,129627.24,,,,
5150,129661.29,,,,
5151,129696.28,,,,
5152,129734.17,,,,
5153,129769.73,,,,
5154,129804.18,,,,
5155,129837.7,,,,
5156,129872.62,,,,
5157,129907.08,,,,
5158,129941.25,,,,
5159,129977.17,,,,
5160,130013.2,,,,
5161,130048.76,,,,
5162,130083.05,,,,
5163,130121.55,,,,
5164,130158.45,,,,
5165,130193.95,,,,
5166,130231.13,,,,
5167,130268.49,,,,
5168,130305.08,,,,
5169,130340.94,,,,
5170,130380.0,,,,
5171,130417.49,,,,
5172,130455.67,,,,
5173,130495.66,,,,
5174,130536.9,,,,
5175,130575.08,,,,
5176,130614.38,,,,
5177,130654.97,,,,
5178,130696.53,,,,
5179,130738.14,,,,
5180,130779.9,,,,
5181,130822.06,,,,
5182,130865.42,,,,
5183,130909.95,,,,
5184,130954.36,,,,
5185,130997.77,,,,
5186,131041.42,,,,
5187,131085.27,,,,
5188,131128.16,,,,
5189,131172.68,,,,
5190,131218.58,,,,
5191,131263.85,,,,
5192,131308.35,,,,
5193,131352.51,,,,
5194,131396.18,,,,
5195,131442.16,,,,
5196,131488.38,,,,
5197,131541.49,,,,
5198,131592.3,,,,
5199,131641.15,,,,
5200,131691.68,,,,
5201,131742.29,,,,
5202,131794.98,,,,
5203,131847.68,,,,
5204,131901.23,,,,
5205,131954.6,,,,
5206,132008.43,,,,
5207,132065.99,,,,
5208,132123.28,,,,
5209,132176.91,,,,
5210,132229.66,,,,
5211,132281.8,,,,
5212,132336.8,,,,
5213,132393.3,,,,
5214,132449.76,,,,
5215,132506.5,,,,
5216,132563.55,,,,
5217,132623.91,,,,
5218,132687.15,,,,
5219,132746.49,,,,
5220,132808.79,,,,
5221,132871.34,,,,
5222,132935.42,,,,
5223,132999.57,,,,
5224,133067.17,,,,
5225,133133.98,,,,
5226,133194.97,,,,
5227,133258.03,,,,
5228,133327.2,,,,
5229,133397.13,,,,
5230,133461.26,,,,
5231,133524.19,,,,
5232,133588.27,,,,
5233,133657.97,,,,
5234,133729.47,,,,
5235,133802.56,,,,
5236,133869.86,,,,
5237,133941.3,,,,
5238,134013.56,,,,
5239,134087.38,,,,
5240,134163.98,,,,
5241,134235.94,,,,
5242,134312.91,,,,
5243,134389.48,,,,
5244,134466.33,,,,
5245,134545.25,,,,
5246,134623.97,,,,
5247,134703.02,,,,
5248,134785.16,,,,
5249,134866.4,,,,
5250,134949.22,,,,
5251,135036.17,,,,
5252,135124.21,,,,
5253,135213.35,,,,
5254,135306.88,,,,
5255,135401.93,,,,
5256,135496.88,,,,
5257,135592.54,,,,
5258,135691.1,,,,
5259,135779.35,,,,
5260,135875.63,,,,
5261,135967.96,,,,
5262,136055.32,,,,
5263,136147.36,,,,
5264,136247.78,,,,
5265,136345.2,,,,
5266,136447.4,,,,
5267,136552.17,,,,
5268,136656.1,,,,
5269,136751.8,,,,
5270,136853.41,,,,
5271,136953.35,,,,
5272,137055.78,,,,
5273,137158.86,,,,
5274,137253.47,,,,
5275,137347.4,,,,
5276,137447.74,,,,
5277,137547.29,,,,
5278,137646.82,,,,
5279,137743.42,,,,
5280,137847.03,,,,
5281,137947.48,,,,
5282,138046.02,,,,
5283,138147.46,,,,
5284,138247.23,,,,
5285,138350.5,,,,
5286,138453.82,,,,
5287,138553.56,,,,
5288,138659.46,,,,
5289,138763.28,,,,
5290,138870.26,,,,
5291,138982.88,,,,
5292,139092.83,,,,
5293,139201.45,,,,
5294,139310.05,,,,
5295,139416.94,,,,
5296,139521.96,,,,
5297,139627.19,,,,
5298,139734.99,,,,
5299,139845.5,,,,
5300,139950.77,,,,
5301,140059.96,,,,
5302,140162.58,,,,
5303,140272.88,,,,
5304,140383.65,,,,
5305,140488.48,,,,
5306,140590.87,,,,
5307,140701.09,,,,
5308,140808.61,,,,
5309,140918.76,,,,
5310,141030.36,,,,
5311,141142.36,,,,
5312,141250.49,,,,
5313,141358.75,,,,
5314,141464.06,,,,
5315,141572.75,,,,
5316,141686.05,,,,
5317,141787.25,,,,
5318,141887.69,,,,
5319,141993.29,,,,
5320,142093.02,,,,
5321,142198.1,,,,
5322,142307.17,,,,
5323,142420.06,,,,
5324,142528.09,,,,
5325,142636.14,,,,
5326,142739.05,,,,
5327,142842.79,,,,
5328,142941.32,,,,
5329,143045.28,,,,
5330,143155.51,,,,
5331,143265.85,,,,
5332,143376.92,,,,
5333,143479.47,,,,
5334,143577.68,,,,
5335,143683.99,,,,
5336,143796.41,,,,
5337,143902.93,,,,
5338,144015.04,,,,
5339,144125.39,,,,
5340,144228.57,,,,
5341,144328.15,,,,
5342,144432.8,,,,
5343,144538.46,,,,
5344,144645.23,,,,
5345,144747.64,,,,
5346,144854.23,,,,
5347,144959.24,,,,
5348,145062.6,,,,
5349,145173.0,,,,
5350,145278.53,,,,
5351,145382.28,,,,
5352,145484.73,,,,
5353,145596.97,,,,
5354,145704.63,,,,
5355,145815.93,,,,
5356,145931.56,,,,
5357,146042.8,,,,
5358,146140.73,,,,
5359,146244.91,,,,
5360,146352.7,,,,
5361,146459.11,,,,
5362,146562.89,,,,
5363,146664.92,,,,
5364,146753.33,,,,
5365,146857.01,,,,
5366,146958.27,,,,
5367,147060.22,,,,
5368,147160.69,,,,
5369,147266.55,,,,
5370,147376.29,,,,
5371,147487.93,,,,
5372,147600.45,,,,
5373,147710.05,,,,
5374,147821.11,,,,
5375,147926.04,,,,
5376,148024.48,,,,
5377,148123.27,,,,
5378,148227.97,,,,
5379,148327.01,,,,
5380,148424.23,,,,
5381,148527.38,,,,
5382,148633.21,,,,
5383,148741.38,,,,
5384,148848.56,,,,
5385,148950.67,,,,
5386,149056.53,,,,
5387,149163.91,,,,
5388,149270.29,,,,
5389,149379.13,,,,
5390,149483.1,,,,
5391,149586.36,,,,
5392,149681.76,,,,
5393,149784.28,,,,
5394,149879.69,,,,
5395,149976.26,,,,
5396,150072.01,,,,
5397,150167.3,,,,
5398,150262.65,,,,
5399,150359.52,,,,
5400,150456.37,,,,
5401,150556.77,,,,
5402,150657.5,,,,
5403,150756.83,,,,
5404,150857.41,,,,
5405,150957.8,,,,
5406,151059.95,,,,
5407,151162.85,,,,
5408,151263.09,,,,
5409,151362.24,,,,
5410,151466.83,,,,
5411,151565.24,,,,
5412,151666.72,,,,
5413,151769.62,,,,
5414,151872.44,,,,
5415,151976.19,,,,
5416,152080.58,,,,
5417,152185.98,,,,
5418,152288.6,,,,
5419,152389.48,,,,
5420,152492.51,,,,
5421,152593.06,,,,
5422,152689.37,,,,
5423,152790.71,,,,
5424,152897.5,,,,
5425,152991.1,,,,
5426,153096.36,,,,
5427,153202.22,,,,
5428,153310.43,,,,
5429,153422.81,,,,
5430,153529.74,,,,
5431,153635.79,,,,
5432,153741.13,,,,
5433,153848.38,,,,
5434,153960.09,,,,
5435,154078.44,,,,
5436,154196.16,,,,
5437,154304.79,,,,
5438,154414.54,,,,
5439,154526.69,,,,
5440,154641.09,,,,
5441,154762.49,,,,
5442,154881.66,,,,
5443,154997.75,,,,
5444,155117.23,,,,
5445,155235.39,,,,
5446,155348.89,,,,
5447,155463.6,,,,
5448,155584.38,,,,
5449,155697.02,,,,
5450,155809.76,,,,
5451,155925.0,,,,
5452,156044.35,,,,
5453,156174.46,,,,
5454,156306.11,,,,
5455,156436.08,,,,
5456,156553.92,,,,
5457,156673.8,,,,
5458,156799.4,,,,
5459,156915.27,,,,
5460,157031.77,,,,
5461,157149.25,,,,
5462,157266.61,,,,
5463,157391.97,,,,
5464,157513.31,,,,
5465,157627.02,,,,
5466,157741.52,,,,
5467,157855.97,,,,
5468,157971.5,,,,
5469,158091.86,,,,
5470,158192.98,,,,
5471,158292.68,,,,
5472,158396.62,,,,
5473,158496.96,,,,
5474,158607.08,,,,
5475,158712.9,,,,
5476,158813.38,,,,
5477,158911.21,,,,
5478,159010.3,,,,
5479,159104.7,,,,
5480,159200.15,,,,
5481,159298.05,,,,
5482,159386.75,,,,
5483,159490.19,,,,
5484,159588.11,,,,
5485,159691.68,,,,
5486,159795.89,,,,
5487,159897.37,,,,
5488,160002.24,,,,
5489,160106.21,,,,
5490,160208.88,,,,
5491,160323.39,,,,
5492,160432.21,,,,
5493,160539.02,,,,
5494,160643.55,,,,
5495,160756.11,,,,
5496,160867.92,,,,
5497,160980.62,,,,
5498,161097.39,,,,
5499,161210.3,,,,
5500,161329.57,,,,
5501,161443.49,,,,
5502,161558.41,,,,
5503,161662.78,,,,
5504,161763.84,,,,
5505,161876.68,,,,
5506,161974.2,,,,
5507,162076.83,,,,
5508,162177.84,,,,
5509,162277.77,,,,
5510,162375.33,,,,
5511,162475.81,,,,
5512,162570.0,,,,
5513,162671.68,,,,
5514,162774.87,,,,
5515,162877.02,,,,
5516,162979.02,,,,
5517,163080.44,,,,
5518,163182.4,,,,
5519,163289.11,,,,
5520,163393.18,,,,
5521,163505.99,,,,
5522,163622.8,,,,
5523,163730.5,,,,
5524,163835.49,,,,
5525,163952.94,,,,
5526,164074.02,,,,
5527,164197.89,,,,
5528,164327.68,,,,
5529,164453.36,,,,
5530,164571.96,,,,
5531,164692.16,,,,
5532,164813.84,,,,
5533,164933.53,,,,
5534,165050.91,,,,
5535,165176.9,,,,
5536,165297.25,,,,
5537,165417.21,,,,
5538,165529.99,,,,
5539,165646.16,,,,
5540,165767.76,,,,
5541,165886.54,,,,
5542,166002.68,,,,
5543,166118.58,,,,
5544,166244.85,,,,
5545,166358.39,,,,
5546,166473.6,,,,
5547,166585.04,,,,
5548,166705.86,,,,
5549,166824.45,,,,
5550,166941.45,,,,
5551,167050.09,,,,
5552,167160.56,,,,
5553,167270.75,,,,
5554,167380.35,,,,
5555,167481.76,,,,
5556,167586.25,,,,
5557,167700.3,,,,
5558,167809.47,,,,
5559,167915.27,,,,
5560,168015.21,,,,
5561,168116.65,,,,
5562,168213.28,,,,
5563,168308.97,,,,
5564,168413.05,,,,
5565,168515.76,,,,
5566,168616.22,,,,
5567,168719.12,,,,
5568,168830.35,,,,
5569,168937.37,,,,
5570,169037.52,,,,
5571,169138.66,,,,
5572,169239.08,,,,
5573,169342.63,,,,
5574,169453.34,,,,
5575,169565.09,,,,
5576,169675.45,,,,
5577,169778.28,,,,
5578,169880.75,,,,
5579,169996.22,,,,
5580,170109.4,,,,
5581,170225.84,,,,
5582,170343.25,,,,
5583,170456.88,,,,
5584,170569.22,,,,
5585,170682.07,,,,
5586,170799.11,,,,
5587,170915.5,,,,
5588,171035.62,,,,
5589,171156.54,,,,
5590,171275.38,,,,
5591,171394.94,,,,
5592,171505.34,,,,
5593,171609.92,,,,
5594,171711.65,,,,
5595,171810.25,,,,
5596,171911.82,,,,
5597,172008.9,,,,
5598,172105.57,,,,
5599,172208.27,,,,
5600,172308.25,,,,
5601,172414.67,,,,
5602,172520.35,,,,
5603,172631.56,,,,
5604,172748.74,,,,
5605,172861.26,,,,
5606,172975.64,,,,
5607,173097.28,,,,
5608,173210.29,,,,
5609,173328.58,,,,
5610,173443.04,,,,
5611,173564.64,,,,
5612,173685.23,,,,
5613,173811.07,,,,
5614,173933.42,,,,
5615,174052.7,,,,
5616,174171.28,,,,
5617,174291.02,,,,
5618,174410.3,,,,
5619,174528.41,,,,
5620,174642.74,,,,
5621,174760.52,,,,
5622,174873.75,,,,
5623,174990.85,,,,
5624,175113.36,,,,
5625,175227.74,,,,
5626,175342.69,,,,
5627,175461.49,,,,
5628,175582.48,,,,
5629,175712.01,,,,
5630,175841.95,,,,
5631,175975.71,,,,
5632,176103.0,,,,
5633,176229.25,,,,
5634,176357.3,,,,
5635,176487.41,,,,
5636,176610.21,,,,
5637,176727.95,,,,
5638,176848.35,,,,
5639,176958.0,,,,
5640,177064.61,,,,
5641,177165.03,,,,
5642,177268.14,,,,
5643,177375.16,,,,
5644,177478.13,,,,
5645,177584.24,,,,
5646,177700.73,,,,
5647,177801.12,,,,
5648,177898.52,,,,
5649,177993.81,,,,
5650,178095.48,,,,
5651,178194.86,,,,
5652,178298.39,,,,
5653,178404.2,,,,
5654,178510.56,,,,
5655,178612.71,,,,
5656,178722.15,,,,
5657,178832.31,,,,
5658,178943.87,,,,
5659,179060.36,,,,
5660,179182.42,,,,
5661,179307.78,,,,
5662,179432.47,,,,
5663,179562.13,,,,
5664,179694.34,,,,
5665,179818.61,,,,
5666,179933.56,,,,
5667,180062.66,,,,
5668,180190.69,,,,
5669,180309.0,,,,
5670,180434.81,,,,
5671,180565.71,,,,
5672,180697.67,,,,
5673,180829.29,,,,
5674,180956.06,,,,
5675,181085.85,,,,
5676,181214.64,,,,
5677,181350.54,,,,
5678,181484.37,,,,
5679,181602.64,,,,
5680,181729.28,,,,
5681,181868.11,,,,
5682,182000.8,,,,
5683,182132.54,,,,
5684,182269.3,,,,
5685,182407.78,,,,
5686,182533.53,,,,
5687,182662.72,,,,
5688,182798.21,,,,
5689,182929.21,,,,
5690,183062.43,,,,
5691,183195.26,,,,
5692,183331.57,,,,
5693,183461.43,,,,
5694,183597.68,,,,
5695,183739.84,,,,
5696,183877.17,,,,
5697,184009.06,,,,
5698,184143.08,,,,
5699,184275.78,,,,
5700,184415.96,,,,
5701,184554.18,,,,
5702,184688.18,,,,
5703,184831.1,,,,
5704,184967.92,,,,
5705,185101.01,,,,
5706,185228.55,,,,
5707,185352.96,,,,
5708,185487.49,,,,
5709,185621.86,,,,
5710,185754.59,,,,
5711,185888.45,,,,
5712,186017.04,,,,
5713,186145.2,,,,
5714,186272.59,,,,
5715,186398.05,,,,
5716,186512.46,,,,
5717,186633.77,,,,
5718,186747.92,,,,
5719,186866.91,,,,
5720,186983.86,,,,
5721,187099.43,,,,
5722,187213.8,,,,
5723,187319.62,,,,
5724,187425.08,,,,
5725,187532.08,,,,
5726,187632.92,,,,
5727,187732.5,,,,
5728,187826.4,,,,
5729,187916.37,,,,
5730,188009.06,,,,
5731,188101.98,,,,
5732,188207.41,,,,
5733,188314.39,,,,
5734,188421.57,,,,
5735,188528.47,,,,
5736,188644.2,,,,
5737,188756.6,,,,
5738,188871.96,,,,
5739,188989.36,,,,
5740,189095.21,,,,
5741,189207.23,,,,
5742,189320.41,,,,
5743,189439.25,,,,
5744,189558.41,,,,
5745,189673.87,,,,
5746,189791.18,,,,
5747,189911.43,,,,
5748,190039.01,,,,
5749,190155.29,,,,
5750,190275.63,,,,
5751,190400.39,,,,
5752,190535.98,,,,
5753,190671.9,,,,
5754,190799.2,,,,
5755,190936.15,,,,
5756,191061.4,,,,
5757,191188.48,,,,
5758,191316.5,,,,
5759,191439.6,,,,
5760,191563.54,,,,
5761,191682.22,,,,
5762,191805.57,,,,
5763,191916.53,,,,
5764,192025.56,,,,
5765,192126.87,,,,
5766,192230.54,,,,
5767,192332.48,,,,
5768,192435.47,,,,
5769,192555.87,,,,
5770,192672.45,,,,
5771,192794.68,,,,
5772,192912.71,,,,
5773,193028.83,,,,
5774,193139.7,,,,
5775,193263.63,,,,
5776,193396.15,,,,
5777,193520.51,,,,
5778,193645.85,,,,
5779,193769.64,,,,
5780,193897.45,,,,
5781,194019.1,,,,
5782,194149.4,,,,
5783,194268.64,,,,
5784,194394.53,,,,
5785,194515.2,,,,
5786,194635.71,,,,
5787,194753.67,,,,
5788,194869.91,,,,
5789,194993.69,,,,
5790,195105.27,,,,
5791,195213.3,,,,
5792,195324.42,,,,
5793,195433.88,,,,
5794,195545.48,,,,
5795,195641.75,,,,
5796,195742.78,,,,
5797,195852.63,,,,
5798,195960.94,,,,
5799,196067.99,,,,
5800,196168.07,,,,
5801,196274.9,,,,
5802,196377.64,,,,
5803,196482.82,,,,
5804,196579.29,,,,
5805,196686.04,,,,
5806,196791.59,,,,
5807,196893.44,,,,
5808,196993.14,,,,
5809,197091.97,,,,
5810,197189.19,,,,
5811,197282.3,,,,
5812,197377.34,,,,
5813,197473.61,,,,
5814,197568.64,,,,
5815,197656.14,,,,
5816,197745.34,,,,
5817,197837.64,,,,
5818,197928.56,,,,
5819,198018.89,,,,
5820,198107.5,,,,
5821,198193.02,,,,
5822,198281.72,,,,
5823,198376.03,,,,
5824,198465.41,,,,
5825,198554.01,,,,
5826,198636.5,,,,
5827,198715.02,,,,
5828,198800.28,,,,
5829,198890.81,,,,
5830,198978.77,,,,
5831,199064.66,,,,
5832,199150.84,,,,
5833,199237.93,,,,
5834,199322.99,,,,
